Id	ppl-ref	ppl-ref_pos	ppl-ref_prod	ppl-ref_dep	ppl-prompt	ppl-prompt_pos	ppl-correct	ppl-correct_pos	ppl-correct_prod	ppl-correct_dep	ppl-ge	ppl-ge_pos	ppl-incorrect	ppl-incorrect_pos	ppl-incorrect_prod	ppl-incorrect_dep	maxsim_15_skip	maxsim_30_skip	maxsim_50_skip	maxsim_15_cbw	maxsim_30_cbw	maxsim_50_cbw	lda_sim-max	lda_sim-min	lda_sim-avg	ngram_match	ngram_match-lem	ngram_unseen-1	ngram_unseen-2	ngram_unseen-3	error_yn	error_count	error_ratio	parse_score-ratio	length_ratio	length_01	length_under-min	length_above-max	length_unknown	length_unknown-ratio	length_sounds	length_sounds-ratio	prompt_missing	prompt_missing-pct	prompt_DT	prompt_IN	prompt_MD	prompt_NN	prompt_VB	CLASS
10889	-23.55959	-6.256762	-9.702361	-15.74066	-2.967371	-2.967371	-17.86002	-7.831089	-10.02583	-23.35397	-31.11908	-36.69756	-22.18717	-6.135365	-9.246918	-21.21722	1.0	1.0	1.0	1.0	1.0	1.0	0.999999897659	0.520530909285	0.93973835177	5.63513513514	5.25675675676	0.0	0.2	1.0	0.0	0.0	0.0	0.902606910635	0.81652063226	1	0.0	0.0	0.0	0.0	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6005	-37.74871	-9.762334	-15.9354	-28.05291	-3.0103	-3.0103	-25.1471	-7.865827	-13.01483	-23.35397	-28.03184	-36.69756	-15.08816	-4.600326	-12.57872	-21.21722	0.909501715653	0.805717541323	0.827179797047	0.909146081332	0.804659375124	0.826413540278	0.838748491156	0.788302289077	0.820096760576	3.0	4.625	0.4	0.8	1.0	0.0	0.0	0.0	0.671932953527	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	2.0	0.4	0.0	0.0	0.0	1.0	1.0	0.0
6006	-37.74871	-9.762334	-15.9354	-28.05291	-3.0103	-3.0103	-25.1471	-7.865827	-13.01483	-23.35397	-28.03184	-36.69756	-15.08816	-4.600326	-12.57872	-21.21722	0.909501715653	0.805717541323	0.827179797047	0.909146081332	0.804659375124	0.826413540278	0.838099815806	0.788191094137	0.819808596618	3.0	4.625	0.4	0.8	1.0	0.0	0.0	0.0	0.671932953527	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	2.0	0.4	0.0	0.0	0.0	1.0	1.0	0.0
6007	-25.51708	-5.968696	-11.81849	-22.20949	-2.834209	-2.885361	-16.11031	-3.51389	-7.404412	-23.35397	-27.38079	-36.69756	-15.36612	-3.950464	-8.353092	-21.21722	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.918161220663	0.965673617365	6.125	6.125	0.0	0.2	1.0	1.0	1.0	0.2	0.648797914446	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6014	-32.67431	-9.762334	-19.47863	-25.77077	-3.0103	-3.0103	-25.08146	-7.865827	-13.54141	-23.35397	-27.86062	-36.69756	-14.84141	-4.600326	-11.5581	-21.21722	0.948997694541	0.905512148199	0.892427794878	0.948966440681	0.905104113525	0.892046718323	0.871334391919	0.699826836245	0.785253399898	4.5	6.125	0.2	0.6	1.0	1.0	1.0	0.2	0.615524112964	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	0.0	1.0	0.0
6036	-25.51708	-5.968696	-11.81849	-22.20949	-2.834209	-2.885361	-16.11031	-3.51389	-7.404412	-23.35397	-27.38079	-36.69756	-15.36612	-3.950464	-8.353092	-21.21722	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.918147729411	0.965746813498	6.125	6.125	0.0	0.2	1.0	1.0	1.0	0.2	0.648797914446	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6068	-30.59147	-5.968696	-11.81849	-24.1906	-2.834209	-2.885361	-16.17595	-3.51389	-7.404412	-23.35397	-27.55201	-36.69756	-15.61286	-3.950464	-8.353092	-21.21722	0.948233045541	0.918967621839	0.915519151391	0.948064019052	0.918635471099	0.915328539033	1.0	0.959405819059	0.987693774211	4.625	4.625	0.2	0.4	1.0	0.0	0.0	0.0	0.652095050371	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	1.0	0.0	1.0
6069	-25.51708	-5.968696	-11.81849	-22.20949	-2.834209	-2.885361	-16.11031	-3.51389	-7.404412	-23.35397	-27.38079	-36.69756	-15.36612	-3.950464	-8.353092	-21.21722	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.918135617321	0.965712978402	6.125	6.125	0.0	0.2	1.0	1.0	1.0	0.2	0.648797914446	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6180	-32.67431	-9.762334	-19.47863	-25.77077	-3.0103	-3.0103	-25.08146	-7.865827	-13.54141	-23.35397	-27.86062	-36.69756	-14.84141	-4.600326	-11.5581	-21.21722	0.948997694541	0.905512148199	0.892427794878	0.948966440681	0.905104113525	0.892046718323	0.871503451646	0.700401308672	0.785509674325	4.5	6.125	0.2	0.6	1.0	1.0	1.0	0.2	0.615524112964	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	0.0	1.0	0.0
6181	-32.67431	-9.762334	-19.47863	-25.77077	-3.0103	-3.0103	-25.08146	-7.865827	-13.54141	-23.35397	-27.86062	-36.69756	-14.84141	-4.600326	-11.5581	-21.21722	0.948997694541	0.905512148199	0.892427794878	0.948966440681	0.905104113525	0.892046718323	0.871277932353	0.70015884416	0.785420118959	4.5	6.125	0.2	0.6	1.0	1.0	1.0	0.2	0.615524112964	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	0.0	1.0	0.0
6182	-32.67431	-9.762334	-19.47863	-25.77077	-3.0103	-3.0103	-25.08146	-7.865827	-13.54141	-23.35397	-27.86062	-36.69756	-14.84141	-4.600326	-11.5581	-21.21722	0.948997694541	0.905512148199	0.892427794878	0.948966440681	0.905104113525	0.892046718323	0.871057385064	0.699874533971	0.78537054569	4.5	6.125	0.2	0.6	1.0	1.0	1.0	0.2	0.615524112964	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	0.0	1.0	0.0
6189	-30.59147	-5.968696	-11.81849	-24.1906	-2.834209	-2.885361	-16.17595	-3.51389	-7.404412	-23.35397	-27.55201	-36.69756	-15.61286	-3.950464	-8.353092	-21.21722	0.948233045541	0.918967621839	0.915519151391	0.948064019052	0.918635471099	0.915328539033	1.0	0.959618326081	0.987721601277	4.625	4.625	0.2	0.4	1.0	0.0	0.0	0.0	0.652095050371	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	1.0	0.0	1.0
6475	-30.59147	-5.968696	-11.81849	-24.1906	-2.834209	-2.885361	-16.17595	-3.51389	-7.404412	-23.35397	-27.55201	-36.69756	-15.61286	-3.950464	-8.353092	-21.21722	0.948233045541	0.918967621839	0.915519151391	0.948064019052	0.918635471099	0.915328539033	1.0	0.95959860752	0.987717714856	4.625	4.625	0.2	0.4	1.0	0.0	0.0	0.0	0.652095050371	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	1.0	0.0	1.0
6802	-45.10257	-7.482515	-19.87295	-31.35954	-3.737299	-3.788451	-22.27998	-6.08028	-14.90107	-32.69556	-36.87773	-46.02396	-23.80609	-6.847593	-15.54874	-29.70411	0.948233045541	0.918967621839	0.915519151391	0.948064019052	0.918635471099	0.915328539033	0.929046128618	0.881380666653	0.912313527068	4.0	4.0	0.428571428571	0.714285714286	1.0	0.0	0.0	0.0	0.97999723464	0.901429577496	1	0.0	0.0	0.0	0.0	8	0	1.0	0.2	0.0	0.0	0.0	1.0	0.0	1.0
6827	-31.92825	-5.968696	-11.81849	-22.58893	-2.834209	-2.885361	-18.40768	-3.51389	-7.404412	-23.35397	-27.55201	-36.69756	-17.34654	-3.950464	-8.353092	-21.21722	0.948233045541	0.918967621839	0.915519151391	0.948064019052	0.918635471099	0.915328539033	0.951741577106	0.913101982536	0.940029846056	4.625	4.625	0.2	0.4	1.0	0.0	0.0	0.0	0.662316294499	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	1.0	0.0	1.0
6828	-31.92825	-5.968696	-11.81849	-22.58893	-2.834209	-2.885361	-18.40768	-3.51389	-7.404412	-23.35397	-27.55201	-36.69756	-17.34654	-3.950464	-8.353092	-21.21722	0.948233045541	0.918967621839	0.915519151391	0.948064019052	0.918635471099	0.915328539033	0.951741578719	0.913076857529	0.940026088171	4.625	4.625	0.2	0.4	1.0	0.0	0.0	0.0	0.662316294499	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	1.0	0.0	1.0
6829	-31.92825	-5.968696	-11.81849	-22.58893	-2.834209	-2.885361	-18.40768	-3.51389	-7.404412	-23.35397	-27.55201	-36.69756	-17.34654	-3.950464	-8.353092	-21.21722	0.948233045541	0.918967621839	0.915519151391	0.948064019052	0.918635471099	0.915328539033	0.951741577106	0.913018426893	0.940021240714	4.625	4.625	0.2	0.4	1.0	0.0	0.0	0.0	0.662316294499	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	1.0	0.0	1.0
7248	-31.09956	-7.740744	-16.93182	-19.80136	-2.40824	-3.31133	-22.31546	-5.588328	-11.56352	-23.35397	-27.11995	-36.69756	-18.21897	-5.571873	-11.80938	-21.21722	0.790369107592	0.70979264407	0.735998873433	0.791645122777	0.709754661022	0.735078234819	0.9058765006	0.777164751025	0.834468238339	2.0	2.0	0.6	0.8	1.0	0.0	0.0	0.0	0.686742698738	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	2.0	0.5	1.0	0.0	0.0	1.0	0.0	1.0
7323	-30.59147	-5.968696	-11.81849	-24.1906	-2.834209	-2.885361	-16.17595	-3.51389	-7.404412	-23.35397	-27.55201	-36.69756	-15.61286	-3.950464	-8.353092	-21.21722	0.948233045541	0.918967621839	0.915519151391	0.948064019052	0.918635471099	0.915328539033	1.0	0.959490291717	0.987705757649	4.625	4.625	0.2	0.4	1.0	0.0	0.0	0.0	0.652095050371	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	1.0	0.0	1.0
8386	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959474433508	0.987702374792	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8581	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959610649603	0.98772419886	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
8582	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959599344756	0.987721162677	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9418	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959597000808	0.987721419309	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9451	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959579120232	0.987718148619	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9452	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959582659819	0.987717093848	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9504	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959301724711	0.98768365564	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9735	-37.07744	-5.968696	-24.69191	-31.06221	-2.834209	-2.885361	-20.64621	-5.778205	-15.97801	-28.02476	-29.15827	-41.36076	-21.9939	-5.539288	-15.2703	-25.46067	1.0	1.0	1.0	1.0	1.0	1.0	0.95174156925	0.913291974138	0.940054546082	4.625	4.625	0.333333333333	0.5	1.0	0.0	0.0	0.0	0.66715205713	0.772653923568	1	0.0	0.0	0.0	0.0	6	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9736	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959411758027	0.98769608224	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9856	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959544027296	0.987712476944	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9905	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959614803407	0.987721615611	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
10131	-25.01076	-5.285391	-11.22613	-17.50161	-2.834209	-2.584331	-16.26272	-2.886249	-6.875355	-18.68318	-22.88915	-32.03436	-17.26166	-3.539935	-8.098918	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.959357379285	0.987690149397	4.625	4.625	0.0	0.25	1.0	0.0	0.0	0.0	0.498942175745	0.515102615712	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
11066	-30.59147	-5.968696	-11.81849	-24.1906	-2.834209	-2.885361	-16.17595	-3.51389	-7.404412	-23.35397	-27.55201	-36.69756	-15.61286	-3.950464	-8.353092	-21.21722	0.948233045541	0.918967621839	0.915519151391	0.948064019052	0.918635471099	0.915328539033	1.0	0.959533680691	0.987711367049	4.625	4.625	0.2	0.4	1.0	0.0	0.0	0.0	0.652095050371	0.64387826964	1	0.0	0.0	0.0	0.0	5	1	1.0	0.2	0.0	0.0	0.0	1.0	0.0	1.0
5855	-26.33818	-3.091726	-5.6233	-10.71363	-2.092705	-2.09485	-16.63432	-3.488406	-6.20834	-18.68318	-27.53017	-32.03436	-15.59175	-4.540397	-7.004866	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.99999999962	0.11210911048	0.920822718191	7.4603960396	7.4603960396	0.0	0.25	1.0	0.0	0.0	0.0	0.672539698059	0.607169358246	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5996	-27.76293	-3.876333	-10.31396	-15.91173	-4.088675	-2.874798	-20.51349	-4.035543	-9.908698	-28.02476	-27.35917	-41.36076	-16.14801	-4.189935	-10.1789	-25.46067	0.99854314887	0.997549054484	0.998287492391	0.996928357615	0.997310190879	0.997769660814	0.982155827132	0.0	0.878839300792	3.38613861386	3.38613861386	0.166666666667	0.5	1.0	0.0	0.0	0.0	0.841199293869	0.910754037368	1	0.0	0.0	0.0	0.0	6	1	1.0	0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0
5998	-26.21445	-2.649594	-3.867157	-10.4163	-1.755837	-1.755837	-17.7693	-2.632609	-3.54406	-14.01238	-22.86731	-27.37116	-14.58963	-2.687693	-3.591116	-12.73033	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0852046652858	0.906006282714	6.0	6.0	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.503467204784	0.455377018684	1	0.0	0.0	1.0	0.25	4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6071	-26.21445	-2.649594	-3.867157	-10.4163	-1.755837	-1.755837	-17.7693	-2.632609	-3.54406	-14.01238	-22.86731	-27.37116	-14.58963	-2.687693	-3.591116	-12.73033	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.088860627848	0.888574107923	6.0	6.0	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.503467204784	0.455377018684	1	0.0	0.0	0.0	0.0	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6073	-26.33818	-3.091726	-5.6233	-10.71363	-2.092705	-2.09485	-16.63432	-3.488406	-6.20834	-18.68318	-27.53017	-32.03436	-15.59175	-4.540397	-7.004866	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.999999891532	0.115537157958	0.925543680565	7.4603960396	7.4603960396	0.0	0.25	1.0	0.0	0.0	0.0	0.672539698059	0.607169358246	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6080	-26.33818	-3.091726	-5.6233	-10.71363	-2.092705	-2.09485	-16.63432	-3.488406	-6.20834	-18.68318	-27.53017	-32.03436	-15.59175	-4.540397	-7.004866	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.99999983672	0.112270223212	0.915874662948	7.4603960396	7.4603960396	0.0	0.25	1.0	0.0	0.0	0.0	0.672539698059	0.607169358246	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6128	-27.78747	-4.139044	-8.01695	-14.0842	-3.158098	-3.158098	-18.41028	-3.548281	-7.171637	-23.35397	-27.83422	-36.69756	-15.25024	-3.810494	-7.510411	-21.21722	1.0	1.0	1.0	1.0	1.0	1.0	0.99999991243	0.0765911229983	0.897051676739	6.67326732673	6.67326732673	0.0	0.2	1.0	0.0	0.0	0.0	0.720020369155	0.758961697807	1	0.0	0.0	0.0	0.0	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6129	-27.91119	-4.581176	-13.69393	-15.64952	-3.494967	-3.497112	-17.2753	-4.404079	-13.56844	-28.02476	-32.49707	-41.36076	-16.25237	-5.663198	-14.63589	-25.46067	1.0	1.0	1.0	1.0	1.0	1.0	0.999999993339	0.0743843101081	0.916240159175	8.13366336634	8.13366336634	0.0	0.166666666667	1.0	0.0	0.0	0.0	0.85960665715	0.910754037368	1	0.0	0.0	0.0	0.0	6	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6130	-27.78747	-4.139044	-8.01695	-14.0842	-3.158098	-3.158098	-18.41028	-3.548281	-7.171637	-23.35397	-27.83422	-36.69756	-15.25024	-3.810494	-7.510411	-21.21722	1.0	1.0	1.0	1.0	1.0	1.0	0.999999975875	0.0763943501378	0.908080950748	6.67326732673	6.67326732673	0.0	0.2	1.0	0.0	0.0	0.0	0.720020369155	0.758961697807	1	0.0	0.0	0.0	0.0	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6143	-27.70232	-2.649594	-3.867157	-16.83175	-1.755837	-1.755837	-20.25108	-2.632609	-3.54406	-14.01238	-22.86731	-27.37116	-14.20151	-2.687693	-3.591116	-12.73033	0.998331821674	0.99471860354	0.99474232178	0.994635529805	0.994537637267	0.993111929229	0.963263572972	0.154258691837	0.241815574765	3.0	3.0	0.333333333333	0.666666666667	1.0	1.0	1.0	0.333333333333	0.488638090895	0.455377018684	1	0.0	0.0	0.0	0.0	3	1	1.0	0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0
6144	-27.70232	-2.649594	-3.867157	-16.83175	-1.755837	-1.755837	-20.25108	-2.632609	-3.54406	-14.01238	-22.86731	-27.37116	-14.20151	-2.687693	-3.591116	-12.73033	0.998331821674	0.99471860354	0.99474232178	0.994635529805	0.994537637267	0.993111929229	0.889728245368	0.154282079716	0.258769673411	3.0	3.0	0.333333333333	0.666666666667	1.0	1.0	1.0	0.333333333333	0.488638090895	0.455377018684	1	0.0	0.0	0.0	0.0	3	1	1.0	0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0
6145	-26.21445	-2.649594	-3.867157	-10.4163	-1.755837	-1.755837	-17.7693	-2.632609	-3.54406	-14.01238	-22.86731	-27.37116	-14.58963	-2.687693	-3.591116	-12.73033	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0853152344884	0.881324065329	6.0	6.0	0.0	0.333333333333	1.0	0.0	0.0	0.0	0.503467204784	0.455377018684	1	0.0	0.0	0.0	0.0	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6152	-27.78747	-4.139044	-8.01695	-14.0842	-3.158098	-3.158098	-18.41028	-3.548281	-7.171637	-23.35397	-27.83422	-36.69756	-15.25024	-3.810494	-7.510411	-21.21722	1.0	1.0	1.0	1.0	1.0	1.0	0.99999999116	0.0732210525736	0.884652501668	6.67326732673	6.67326732673	0.0	0.2	1.0	0.0	0.0	0.0	0.720020369155	0.758961697807	1	0.0	0.0	0.0	0.0	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6172	-27.78747	-4.139044	-8.01695	-14.0842	-3.158098	-3.158098	-18.41028	-3.548281	-7.171637	-23.35397	-27.83422	-36.69756	-15.25024	-3.810494	-7.510411	-21.21722	1.0	1.0	1.0	1.0	1.0	1.0	0.999999998589	0.0733225999474	0.924338638703	6.67326732673	6.67326732673	0.0	0.2	1.0	0.0	0.0	0.0	0.720020369155	0.758961697807	1	0.0	0.0	0.0	0.0	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6346	-26.33818	-3.091726	-5.6233	-10.71363	-2.092705	-2.09485	-16.63432	-3.488406	-6.20834	-18.68318	-27.53017	-32.03436	-15.59175	-4.540397	-7.004866	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.999999911149	0.111952909428	0.914392299724	7.4603960396	7.4603960396	0.0	0.25	1.0	0.0	0.0	0.0	0.672539698059	0.607169358246	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6401	-26.33818	-3.091726	-5.6233	-10.71363	-2.092705	-2.09485	-16.63432	-3.488406	-6.20834	-18.68318	-27.53017	-32.03436	-15.59175	-4.540397	-7.004866	-16.97378	1.0	1.0	1.0	1.0	1.0	1.0	0.999999992293	0.115959602526	0.921340391441	7.4603960396	7.4603960396	0.0	0.25	1.0	0.0	0.0	0.0	0.672539698059	0.607169358246	1	0.0	0.0	0.0	0.0	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6444	-29.27534	-4.139044	-8.01695	-21.01816	-3.158098	-3.158098	-20.89205	-3.548281	-7.171637	-23.35397	-27.83422	-36.69756	-14.86212	-3.810494	-7.510411	-21.21722	0.997646806774	0.994446248295	0.995567229894	0.9925733805	0.994500307873	0.993777996967	0.90216420848	0.0874606190876	0.161367645961	3.67326732673	3.67326732673	0.2	0.4	1.0	1.0	1.0	0.2	0.707806124492	0.758961697807	1	0.0	0.0	0.0	0.0	5	1	1.0	0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0
6470	-27.70144	-2.604675	-4.965449	-11.22116	-1.755837	-1.755837	-20.2486	-2.522702	-4.139104	-9.341588	-20.72568	-22.70797	-14.17518	-2.549344	-4.174693	-8.48689	0.995769068355	0.968670374988	0.973769576182	0.980371442359	0.975203754488	0.976839602279	0.576692736624	0.216500154505	0.319402748132	1.0	1.0	0.5	1.0	1.0	1.0	1.0	0.5	0.304977317749	0.303584679123	1	1.0	0.0	0.0	0.0	2	1	2.0	0.666666666667	1.0	0.0	0.0	1.0	0.0	0.0
6471	-29.27534	-4.139044	-8.01695	-21.01816	-3.158098	-3.158098	-20.89205	-3.548281	-7.171637	-23.35397	-27.83422	-36.69756	-14.86212	-3.810494	-7.510411	-21.21722	0.997646806774	0.994446248295	0.995567229894	0.9925733805	0.994500307873	0.993777996967	0.994774039005	0.0874246606718	0.154255511465	3.67326732673	3.67326732673	0.2	0.4	1.0	1.0	1.0	0.2	0.707806124492	0.758961697807	1	0.0	0.0	0.0	0.0	5	1	1.0	0.333333333333	0.0	0.0	0.0	1.0	0.0	0.0
6542	-26.21356	-2.604675	-4.965449	-7.916589	-1.755837	-1.755837	-17.66744	-2.522702	-4.139104	-9.341588	-20.72568	-22.70797	-14.34015	-2.549344	-4.174693	-8.48689	0.99835337811	0.994621620056	0.994874231727	0.99359718563	0.993390215046	0.993403026035	0.965911053818	0.15427489363	0.28928319787	3.0	3.0	0.0	0.5	1.0	0.0	0.0	0.0	0.309587765128	0.303584679123	1	1.0	0.0	0.0	0.0	2	1	1.0	0.333333333333	1.0	0.0	0.0	0.0	0.0	1.0
7139	-37.07468	-6.38306	-22.2457	-27.70959	-2.857069	-4.760756	-25.1042	-5.948737	-19.55144	-32.69556	-27.94601	-46.02396	-19.10801	-5.898157	-19.33956	-29.70411	0.995152754345	0.992894492335	0.994090912421	0.988372711691	0.98993725527	0.98731759111	0.696239211803	0.0	0.0157938131726	2.26732673267	2.30693069307	0.428571428571	0.571428571429	1.0	1.0	1.0	0.142857142857	1.0805983283	1.06254637693	1	0.0	0.0	0.0	0.0	7	1	2.0	0.666666666667	0.0	0.0	0.0	1.0	0.0	0.0
