"Id"	"Prompt"	"Wavfile"	"RecResult"	"Transcription"	"language"	"meaning"	"Trace"
"3275"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-09_05-29-36_utt_007.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3284"	"Sag: Ich möchte mit Schweizer Franken bezahlen"	"user-73_2014-12-09_05-29-36_utt_019.wav"	"i pay with swiss francs"	"i pay with swiss francs"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3285"	"Sag: Ich möchte mit Schweizer Franken bezahlen"	"user-73_2014-12-09_05-29-36_utt_020.wav"	"i would like to pay with switzerland francs"	"i would like to pay with switzerland francs"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3293"	"Sag: Ich möchte mit Visa bezahlen"	"user-73_2014-12-09_14-38-04_utt_008.wav"	"i'd like to pay with visa"	"i'd like pay with visa"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3297"	"Frag: Zimmer für 5 Nächte"	"user-73_2014-12-09_14-38-04_utt_015.wav"	"can i have a room for five nights"	"can i have room for five nights"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3310"	"Sag: Ich heisse Maddalena"	"user-73_2014-12-09_14-38-04_utt_033.wav"	"my name is maddalena"	"my name is magdalena"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3315"	"Frag: ein Ticket für Billy Elliot"	"user-73_2014-12-09_14-38-04_utt_040.wav"	"can i have tickets for the elevator"	"can i have a ticket for billy ellington"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3330"	"Sag: Ich möchte hinten sitzen"	"user-73_2014-12-09_14-38-04_utt_059.wav"	"i would like the is not in africa"	"i would like fifth in the back"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3331"	"Frag: Tickets für das Naturhistorische Museum"	"user-73_2014-12-09_14-38-04_utt_060.wav"	"can i have tickets for the national nash national nash"	"can i have tickets for the nat- national xxx"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3332"	"Frag: Tickets für das Naturhistorische Museum"	"user-73_2014-12-09_14-38-04_utt_061.wav"	"can i"	"am i xxx"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3333"	"Frag: Tickets für das Naturhistorische Museum"	"user-73_2014-12-09_14-38-04_utt_062.wav"	"can i have can i have tickets for the natural history museum"	"can i have can i have tickets for the national history museum"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3335"	"Frag: 4 Musical-Tickets"	"user-73_2014-12-09_14-38-04_utt_068.wav"	"could i would like four tickets for this musical please"	"xxx i would like four tickets for this musical please"	"correct"	"correct"	"M: 1-3 H: 3-0"
"3341"	"Frag: Ticket für dieses Musical"	"user-73_2014-12-09_14-38-04_utt_074.wav"	"for this musical"	"for this musical"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3356"	"Sag: Dies ist mein Pass"	"user-73_2014-12-13_20-54-09_utt_011.wav"	"a twin zimmer"	"that's my pass"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3364"	"Sag: Die Hauptstadt von Österreich ist Wien"	"user-73_2014-12-13_20-54-09_utt_023.wav"	"the capital of austria is museum"	"the capital of austria is wien*v"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3365"	"Sag: Ich habe 2 jüngere Schwestern"	"user-73_2014-12-13_20-54-09_utt_024.wav"	"i have two reservation"	"i have two little xxx"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3379"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-13_20-54-09_utt_043.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3389"	"Frag: 3 Tickets für König der Löwen"	"user-73_2014-12-13_20-54-09_utt_058.wav"	"i'd like six tickets to lion king"	"i'd like three three tickets to lion king"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3390"	"Frag: 3 Tickets für König der Löwen"	"user-73_2014-12-13_20-54-09_utt_059.wav"	"can i have three tickets to lion king"	"can i have three tickets to lion king"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3404"	"Frag: eine S"	"user-73_2014-12-13_20-54-09_utt_077.wav"	"i need a small"	"i need the size small"	"correct"	"correct"	"M: 1-3 H: 3-0"
"3415"	"Frag: Wie viel kostet das Sweatshirt?"	"user-73_2014-12-13_20-54-09_utt_090.wav"	"how much does it cost"	"how much is this coast"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3416"	"Frag: Wie viel kostet das Sweatshirt?"	"user-73_2014-12-13_20-54-09_utt_091.wav"	"how much does it cost sweatshirt"	"how much does it coast sweatshirt"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3425"	"Frag: 2 Tickets für das Phantom der Oper"	"user-73_2014-12-14_13-08-44_utt_009.wav"	"i would like two tickets for the phantom boots"	"i would like two tickets for the phantom der*v oper*v"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3426"	"Frag: 2 Tickets für das Phantom der Oper"	"user-73_2014-12-14_13-08-44_utt_010.wav"	"i would like two tickets for the andy water"	"i would like two tickets for the phantom der*v oper*v"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3427"	"Frag: 2 Tickets für das Phantom der Oper"	"user-73_2014-12-14_13-08-44_utt_011.wav"	"can i have two tickets for sandals"	"can i have two tickets for the phantom der*v open*v"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3439"	"Frag: 1 Ticket für das Phantom der Oper"	"user-73_2014-12-14_13-08-44_utt_025.wav"	"i would like a ticket for the phantom of the opera"	"i would like a ticket for the phantom der*v oper*v"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3440"	"Frag: 1 Ticket für das Phantom der Oper"	"user-73_2014-12-14_13-08-44_utt_026.wav"	"can i have a ticket for the phantom the row"	"can i have a ticket for the phantom der*v oper*v"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3446"	"Frag: Wie viel kostet es?"	"user-73_2014-12-14_13-26-16_utt_005.wav"	"how much does it cost"	"how much is this coast"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3453"	"Frag: Wie viel kostet es?"	"user-73_2014-12-14_13-26-16_utt_016.wav"	"how much does it cost"	"how much is this coast"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3461"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-14_13-26-16_utt_027.wav"	"i would pay with my credit card"	"i would pay with my credit card"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3462"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-14_13-26-16_utt_028.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3466"	"Frag: ein Ticket zum Piccadilly Circus"	"user-73_2014-12-14_13-26-16_utt_036.wav"	"i would like a ticket to piccadilly circus"	"i would like a ticket to piccadilly*z circus"	"correct"	"correct"	"M: 2-2 H: 3-0"
"3467"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-14_13-26-16_utt_037.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3468"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-14_13-26-16_utt_038.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3473"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-14_13-26-16_utt_045.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3498"	"Frag: eine S"	"user-73_2014-12-14_13-26-16_utt_081.wav"	"i need tomorrow"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3512"	"Frag: Wie viel kostet das T-Shirt?"	"user-73_2014-12-14_13-26-16_utt_097.wav"	"how much is this t-shirt please"	"how much is it this t-shirt"	"correct"	"correct"	"M: 2-2 H: 3-0"
"3523"	"Sag du möchtest nicht: diese Jeans"	"user-73_2014-12-14_13-26-16_utt_113.wav"	"i do not want this you"	"i do not want this jeans"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3554"	"Sag: Ich bin aus Deutschland"	"user-73_2014-12-14_13-26-16_utt_158.wav"	"i'm from german"	"i'm from german"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3565"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-14_16-07-10_utt_006.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3587"	"Sag: Ich habe keine Reservation"	"user-73_2014-12-16_19-38-40_utt_002.wav"	"i don't have a reservation"	"i haven't any reservation"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3598"	"Frag: Wie viel kostet es?"	"user-73_2014-12-16_19-38-40_utt_020.wav"	"how much does it cost"	"how much is this coast"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3599"	"Frag: billiges Ticket"	"user-73_2014-12-16_19-38-40_utt_021.wav"	"a cheaper ticket"	"can i have a cheap tickets"	"correct"	"correct"	"M: 2-2 H: 3-0"
"3605"	"Sag: Ich habe eine ältere Schwester"	"user-73_2014-12-16_19-38-40_utt_031.wav"	"i have a older sisters"	"i have a older sister"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3616"	"Sag: Kann ich mit Kreditkarte bezahlen"	"user-73_2014-12-16_19-38-40_utt_043.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3617"	"Sag: Kann ich mit Kreditkarte bezahlen"	"user-73_2014-12-16_19-38-40_utt_044.wav"	"can i pay with credit card"	"can i pay with credit card"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3633"	"Sag: Ich möchte in der dritten Reihe sitzen"	"user-73_2014-12-16_19-38-40_utt_065.wav"	"i would like to sit in the room"	"i would like to sit in dritten*v row"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3638"	"Frag: 3 Tickets für Dienstagabend"	"user-73_2014-12-16_19-38-40_utt_073.wav"	"i have two tickets for thursday evening"	"can i have three tickets for thursday evening"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3647"	"Frag: ein Ticket für Dienstagabend"	"user-73_2014-12-16_19-38-40_utt_086.wav"	"i would like to go on thursday evening"	"i would like to go on thursday evening"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3648"	"Frag: ein Ticket für Dienstagabend"	"user-73_2014-12-16_19-38-40_utt_087.wav"	"i would like to go on thursday evening"	"i would like to go on thursday evening"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3649"	"Frag: ein Ticket für Dienstagabend"	"user-73_2014-12-16_19-38-40_utt_088.wav"	"can i have a ticket for thursday evening"	"can i have a ticket for thursday evening"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3651"	"Frag: ein Ticket für König der Löwen"	"user-73_2014-12-16_19-38-40_utt_091.wav"	"can i have the lion king ticket"	"can i have a lion king ticket"	"correct"	"correct"	"M: 1-3 H: 3-0"
"3658"	"Frag: eine S"	"user-73_2014-12-16_19-38-40_utt_101.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3667"	"Frag: eine S"	"user-73_2014-12-16_19-38-40_utt_114.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3679"	"Frag: eine S"	"user-73_2014-12-16_19-38-40_utt_128.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3680"	"Frag: Wie viel kostet es?"	"user-73_2014-12-16_19-38-40_utt_129.wav"	"my toilet is paul"	"how much is this coast"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3689"	"Frag: Wie viel kostet es?"	"user-73_2014-12-16_19-38-40_utt_142.wav"	"i like the steak"	"how much is this coast"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3690"	"Sag: Die Jeans ist zu teuer"	"user-73_2014-12-16_19-38-40_utt_143.wav"	"the piccadilly circus"	"the the jeans are too expensive"	"correct"	"correct"	"M: 2-2 H: 3-0"
"3695"	"Sag: Ich muss gehen"	"user-73_2014-12-16_19-38-40_utt_152.wav"	"i would like to go"	"i would like to go"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3704"	"Sag: Ich muss gehen"	"user-73_2014-12-16_19-38-40_utt_166.wav"	"i would like to go"	"i would like to go"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3721"	"Sag: Ich möchte nächste Woche abreisen"	"user-73_2014-12-16_19-38-40_utt_193.wav"	"i would like to leave next week"	"i would like to leave on next week"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3731"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-16_19-38-40_utt_209.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3732"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-16_19-38-40_utt_210.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3751"	"Sag: Ich möchte um 8 Uhr morgen abreisen"	"user-73_2014-12-16_20-53-50_utt_003.wav"	"i would like to leave on eight o'clock tomorrow"	"i would like to leave on eight o'clock tomorrow"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3762"	"Sag: Ich möchte um 21 Uhr morgen abreisen"	"user-73_2014-12-17_11-57-36_utt_005.wav"	"i would like to leave at eighteen o'clock tomorrow"	"i would like to leave at twenty one o'clock tomorrow"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3775"	"Sag: Ich möchte nächste Woche abreisen"	"user-73_2014-12-17_11-57-36_utt_024.wav"	"i would like to leave next week"	"i would like to leave on next week"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3776"	"Sag: Ich möchte nächste Woche abreisen"	"user-73_2014-12-17_11-57-36_utt_025.wav"	"i would like to leave on next three i would like to leave on next three"	"i would like to leave on next week i would like to leave on next week"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3777"	"Sag: Ich möchte nächste Woche abreisen"	"user-73_2014-12-17_11-57-36_utt_026.wav"	"i would like to leave next week"	"i would like to leave on next week"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3785"	"Sag: Ich möchte nächste Woche abreisen"	"user-73_2014-12-17_11-57-36_utt_038.wav"	"i would like to leave next week"	"i would like to leave on next week"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3789"	"Sag: Ich möchte um 19 Uhr morgen abreisen"	"user-73_2014-12-17_11-57-36_utt_045.wav"	"i would like to leave on seven olin nights younger morning"	"i would like to leave on um on nineteen hour morning"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3790"	"Sag: Ich möchte um 19 Uhr morgen abreisen"	"user-73_2014-12-17_11-57-36_utt_046.wav"	"i would like to leave on saturday tower morning"	"i would like to leave on nineteen hour morning"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3794"	"Frag: einen Tee"	"user-73_2014-12-17_17-38-41_utt_002.wav"	"i would like a suite"	"do you like a tea"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3798"	"Frag: Erbsen"	"user-73_2014-12-17_17-38-41_utt_006.wav"	"i would like please"	"i would like pea"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3799"	"Frag: Erbsen"	"user-73_2014-12-17_17-38-41_utt_007.wav"	"i would like please"	"i would like pea"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3802"	"Frag: Trifle"	"user-73_2014-12-17_17-38-41_utt_010.wav"	"i'd like the credit"	"i'd like the trifle*z"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3803"	"Frag: Trifle"	"user-73_2014-12-17_17-38-41_utt_011.wav"	"i want to triples"	"i want to trifle*z"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3804"	"Frag: Trifle"	"user-73_2014-12-17_17-38-41_utt_012.wav"	"i'd like boots swiss francs"	"i want tickets to trifle"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3822"	"Frag: Bohnen"	"user-73_2014-12-17_17-38-41_utt_023.wav"	"i would like to swimming"	"i would like to bean"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3830"	"Frag: eine Cola"	"user-73_2014-12-17_17-38-41_utt_031.wav"	"i want a single room"	"i want a cola"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"3833"	"Frag: eine Cola"	"user-73_2014-12-17_17-38-41_utt_032.wav"	"i want white boots"	"i want a coke*z"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"3837"	"Frag: meinen Hamburger durchgebraten"	"user-73_2014-12-17_17-38-41_utt_034.wav"	"i want my hamburger cooked through leave"	"i want my hamburger cooked through"	"correct"	"correct"	"M: 2-2 H: 3-0"
"3855"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-17_17-46-33_utt_044.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3868"	"Sag: Ich möchte um 14 Uhr morgen abreisen"	"user-73_2014-12-17_17-46-33_utt_055.wav"	"i would like to leave at forty o'clock tomorrow"	"i would like to leave by fourteen o'clock tomorrow"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3898"	"Frag: eine L"	"user-73_2014-12-17_17-46-33_utt_095.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3908"	"Frag: eine S"	"user-73_2014-12-17_17-46-33_utt_109.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3914"	"Frag: Grösse 36"	"user-73_2014-12-17_17-46-33_utt_118.wav"	"i need thirty six"	"i need thirty-six"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3917"	"Frag: eine S"	"user-73_2014-12-17_17-46-33_utt_122.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3926"	"Frag: Ich möchte die Dessertkarte"	"user-73_2014-12-17_17-46-33_utt_134.wav"	"i would like the dessert menu"	"i would like my dessert menu"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3930"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-73_2014-12-17_17-46-33_utt_138.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3947"	"Frag: Grösse 39"	"user-73_2014-12-17_17-46-33_utt_165.wav"	"i need thirty nights"	"i need thirty-nine"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3950"	"Frag: eine S"	"user-73_2014-12-17_17-46-33_utt_169.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3959"	"Frag: pinkige Jeans"	"user-73_2014-12-17_17-46-33_utt_179.wav"	"i would like a suite please"	"i would like a pink jeans please"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3960"	"Frag: eine S"	"user-73_2014-12-17_17-46-33_utt_181.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3966"	"Frag: Grösse 40"	"user-73_2014-12-17_17-46-33_utt_190.wav"	"i need forty"	"i need forty"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3969"	"Frag: eine S"	"user-73_2014-12-17_17-46-33_utt_193.wav"	"i leave small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3981"	"Frag: eine L"	"user-73_2014-12-17_17-46-33_utt_208.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"3985"	"Sag du möchtest nicht: diese Jeans"	"user-73_2014-12-17_17-46-33_utt_212.wav"	"i do not want this jeans"	"i do not want this jeans"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"3993"	"Sag: Im Zimmer hat es kein Shampoo"	"user-73_2014-12-18_11-08-22_utt_012.wav"	"the room has no shampoo"	"the room has no shampoo"	"correct"	"correct"	"M: 1-3 H: 3-0"
"4014"	"Frag: eine L"	"user-73_2014-12-18_11-21-47_utt_008.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4016"	"Sag du möchtest nicht: diese Jeans"	"user-73_2014-12-18_11-21-47_utt_010.wav"	"i do not want this jeans"	"i do not want this jeans"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4021"	"Frag: Grösse 41"	"user-73_2014-12-18_11-21-47_utt_016.wav"	"i need forty-one"	"i need forty-one"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4024"	"Frag: eine L"	"user-73_2014-12-18_11-21-47_utt_020.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4031"	"Frag: Grösse 41"	"user-73_2014-12-18_11-21-47_utt_029.wav"	"i need forty-one"	"i need forty-one"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4034"	"Frag: eine S"	"user-73_2014-12-18_11-21-47_utt_033.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4035"	"Frag: Wie viel kostet es?"	"user-73_2014-12-18_11-21-47_utt_034.wav"	"how much does it cost"	"how much is this coast"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4040"	"Frag: Grösse 44"	"user-73_2014-12-18_11-21-47_utt_042.wav"	"violet forty four"	"i need forty four"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4045"	"Frag: eine L"	"user-73_2014-12-18_11-21-47_utt_047.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4051"	"Frag: Grösse 43"	"user-73_2014-12-18_11-21-47_utt_056.wav"	"i need thirty three"	"i need forty-three"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4054"	"Frag: eine L"	"user-73_2014-12-18_11-21-47_utt_060.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4055"	"Frag: Wie viel kostet das Hemd?"	"user-73_2014-12-18_11-21-47_utt_061.wav"	"how much does dessert row"	"how much does the shirt coast"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4057"	"Frag: Zimmer für 5 Nächte"	"user-73_2014-12-18_17-11-49_utt_003.wav"	"i would like a room for six nights"	"i would like a room for fifth nights"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4065"	"Sag: Im Zimmer hat es keinen Haarföhn"	"user-73_2014-12-18_17-11-49_utt_014.wav"	"the room has no hairdryer"	"the room has no hairdryer"	"correct"	"correct"	"M: 1-3 H: 3-0"
"4066"	"Sag: Im Zimmer hat es keinen Haarföhn"	"user-73_2014-12-18_17-11-49_utt_015.wav"	"the room has no hairdryer"	"the room has no hairdryer"	"correct"	"correct"	"M: 1-3 H: 3-0"
"4086"	"Frag: Grösse 39"	"user-73_2014-12-18_17-11-49_utt_044.wav"	"i need thirty night"	"i need thirty-nine"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4089"	"Frag: eine L"	"user-73_2014-12-18_17-11-49_utt_048.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4090"	"Frag: Wie viel kostet es?"	"user-73_2014-12-18_17-11-49_utt_049.wav"	"how much does it cost"	"how much is it coast"	"incorrect"	"correct"	"M: 2-2 H: 0-3"
"4095"	"Frag: Grösse 38"	"user-73_2014-12-18_17-11-49_utt_057.wav"	"i need thirty eight"	"i need thirty-eight"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4098"	"Frag: eine S"	"user-73_2014-12-18_17-11-49_utt_061.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4100"	"Sag: Die Jeans ist zu teuer"	"user-73_2014-12-18_17-11-49_utt_063.wav"	"i would like to buy"	"would you like to buy it"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4105"	"Frag: Grösse 42"	"user-73_2014-12-18_17-11-49_utt_070.wav"	"i need four tickets"	"i need forty-two"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4106"	"Frag: Grösse 42"	"user-73_2014-12-18_17-11-49_utt_071.wav"	"i need forty-two"	"i need forty-two"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4109"	"Frag: eine S"	"user-73_2014-12-18_17-11-49_utt_074.wav"	"i need a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4111"	"Sag du möchtest nicht: diese Hosen"	"user-73_2014-12-18_17-11-49_utt_076.wav"	"i do not want it a"	"i do not want this pants"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4116"	"Frag: Grösse 41"	"user-73_2014-12-18_17-11-49_utt_082.wav"	"i need forty-one"	"i need forty-one"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4119"	"Frag: eine L"	"user-73_2014-12-18_17-11-49_utt_086.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4120"	"Frag: Wie viel kostet das Sweatshirt?"	"user-73_2014-12-18_17-11-49_utt_087.wav"	"how much does the sweatshirt post"	"how much does the sweatshirt coast"	"correct"	"correct"	"M: 2-2 H: 3-0"
"4153"	"Sag: Ich muss gehen"	"user-73_2014-12-18_18-01-42_utt_009.wav"	"i would like two row"	"i would like to go"	"incorrect"	"incorrect"	"M: 3-1 H: 0-3"
"4158"	"Frag: Grösse 43"	"user-73_2014-12-18_18-01-42_utt_016.wav"	"a forty-three"	"i need forty-three"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4159"	"Frag: Grösse 43"	"user-73_2014-12-18_18-01-42_utt_017.wav"	"i need forty-three"	"i need forty-three"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4162"	"Frag: eine L"	"user-73_2014-12-18_18-01-42_utt_020.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4163"	"Frag: Wie viel kostet es?"	"user-73_2014-12-18_18-01-42_utt_021.wav"	"how much does it cost"	"how much is this coast"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4171"	"Frag: eine L"	"user-73_2014-12-18_18-01-42_utt_033.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4173"	"Sag du möchtest nicht: diese Hosen"	"user-73_2014-12-18_18-01-42_utt_035.wav"	"i do not want this night"	"i do not want this pants"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4201"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-73_2014-12-18_18-01-42_utt_073.wav"	"i would like to pay with credit card"	"i would like to pay with credit card"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
"4203"	"Frag: ein Ticket für Donnerstagabend"	"user-73_2014-12-18_18-01-42_utt_077.wav"	"i would like to leave on thursday evening"	"i would like to leave on thursday evening"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4210"	"Frag: ein Ticket für Samstagabend"	"user-73_2014-12-18_18-01-42_utt_087.wav"	"i would like a ticket for saturday tuesday evening"	"i would like a ticket for  sunterday evening"	"incorrect"	"incorrect"	"M: 2-2 H: 0-3"
"4225"	"Frag: Grösse 41"	"user-73_2014-12-18_18-01-42_utt_107.wav"	"i need forty-one"	"i need forty-one"	"incorrect"	"correct"	"M: 3-1 H: 0-3"
